품종명,도,마켓명,연도,날짜,가격,월,일,연월,일시
토마토(10kg),대구광역시,북부도매,2016,11/02,30000,11,02,2016-11,2016-11-02
토마토(10kg),대구광역시,북부도매,2016,11/03,30000,11,03,2016-11,2016-11-03
토마토(10kg),대구광역시,북부도매,2016,11/04,30000,11,04,2016-11,2016-11-04
토마토(10kg),대구광역시,북부도매,2016,11/07,30000,11,07,2016-11,2016-11-07
토마토(10kg),대구광역시,북부도매,2016,11/08,30000,11,08,2016-11,2016-11-08
토마토(10kg),대구광역시,북부도매,2016,11/09,30000,11,09,2016-11,2016-11-09
토마토(10kg),대구광역시,북부도매,2016,11/10,30000,11,10,2016-11,2016-11-10
토마토(10kg),대구광역시,북부도매,2016,11/11,30000,11,11,2016-11,2016-11-11
토마토(10kg),대구광역시,북부도매,2016,11/14,30000,11,14,2016-11,2016-11-14
토마토(10kg),대구광역시,북부도매,2016,11/15,30000,11,15,2016-11,2016-11-15
토마토(10kg),대구광역시,북부도매,2016,11/16,30000,11,16,2016-11,2016-11-16
토마토(10kg),대구광역시,북부도매,2016,11/17,30000,11,17,2016-11,2016-11-17
토마토(10kg),대구광역시,북부도매,2016,11/18,30000,11,18,2016-11,2016-11-18
토마토(10kg),대구광역시,북부도매,2016,11/21,30000,11,21,2016-11,2016-11-21
토마토(10kg),대구광역시,북부도매,2016,11/22,30000,11,22,2016-11,2016-11-22
토마토(10kg),대구광역시,북부도매,2016,11/23,30000,11,23,2016-11,2016-11-23
토마토(10kg),대구광역시,북부도매,2016,11/24,30000,11,24,2016-11,2016-11-24
토마토(10kg),대구광역시,북부도매,2016,11/25,30000,11,25,2016-11,2016-11-25
토마토(10kg),대구광역시,북부도매,2016,11/28,30000,11,28,2016-11,2016-11-28
토마토(10kg),대구광역시,북부도매,2016,11/29,30000,11,29,2016-11,2016-11-29
토마토(10kg),대구광역시,북부도매,2016,11/30,35000,11,30,2016-11,2016-11-30
토마토(10kg),대구광역시,북부도매,2016,12/01,35000,12,01,2016-12,2016-12-01
토마토(10kg),대구광역시,북부도매,2016,12/05,40000,12,05,2016-12,2016-12-05
토마토(10kg),대구광역시,북부도매,2016,12/06,40000,12,06,2016-12,2016-12-06
토마토(10kg),대구광역시,북부도매,2016,12/07,40000,12,07,2016-12,2016-12-07
토마토(10kg),대구광역시,북부도매,2016,12/08,40000,12,08,2016-12,2016-12-08
토마토(10kg),대구광역시,북부도매,2016,12/09,40000,12,09,2016-12,2016-12-09
토마토(10kg),대구광역시,북부도매,2016,12/12,40000,12,12,2016-12,2016-12-12
토마토(10kg),대구광역시,북부도매,2016,12/13,40000,12,13,2016-12,2016-12-13
토마토(10kg),대구광역시,북부도매,2016,12/14,45000,12,14,2016-12,2016-12-14
토마토(10kg),대구광역시,북부도매,2016,12/15,45000,12,15,2016-12,2016-12-15
토마토(10kg),대구광역시,북부도매,2016,12/16,45000,12,16,2016-12,2016-12-16
토마토(10kg),대구광역시,북부도매,2016,12/19,45000,12,19,2016-12,2016-12-19
토마토(10kg),대구광역시,북부도매,2016,12/20,45000,12,20,2016-12,2016-12-20
토마토(10kg),대구광역시,북부도매,2016,12/21,45000,12,21,2016-12,2016-12-21
토마토(10kg),대구광역시,북부도매,2016,12/22,45000,12,22,2016-12,2016-12-22
토마토(10kg),대구광역시,북부도매,2016,12/23,40000,12,23,2016-12,2016-12-23
토마토(10kg),대구광역시,북부도매,2016,12/26,40000,12,26,2016-12,2016-12-26
토마토(10kg),대구광역시,북부도매,2016,12/27,40000,12,27,2016-12,2016-12-27
토마토(10kg),대구광역시,북부도매,2016,12/28,40000,12,28,2016-12,2016-12-28
토마토(10kg),대구광역시,북부도매,2016,12/29,40000,12,29,2016-12,2016-12-29
토마토(10kg),대구광역시,북부도매,2016,12/30,40000,12,30,2016-12,2016-12-30
토마토(10kg),대구광역시,북부도매,2017,01/02,40000,01,02,2017-01,2017-01-02
토마토(10kg),대구광역시,북부도매,2017,01/03,40000,01,03,2017-01,2017-01-03
토마토(10kg),대구광역시,북부도매,2017,01/04,40000,01,04,2017-01,2017-01-04
토마토(10kg),대구광역시,북부도매,2017,01/05,40000,01,05,2017-01,2017-01-05
토마토(10kg),대구광역시,북부도매,2017,01/06,40000,01,06,2017-01,2017-01-06
토마토(10kg),대구광역시,북부도매,2017,01/09,40000,01,09,2017-01,2017-01-09
토마토(10kg),대구광역시,북부도매,2017,01/10,40000,01,10,2017-01,2017-01-10
토마토(10kg),대구광역시,북부도매,2017,01/11,40000,01,11,2017-01,2017-01-11
토마토(10kg),대구광역시,북부도매,2017,01/12,40000,01,12,2017-01,2017-01-12
토마토(10kg),대구광역시,북부도매,2017,01/13,40000,01,13,2017-01,2017-01-13
토마토(10kg),대구광역시,북부도매,2017,01/16,40000,01,16,2017-01,2017-01-16
토마토(10kg),대구광역시,북부도매,2017,01/17,40000,01,17,2017-01,2017-01-17
토마토(10kg),대구광역시,북부도매,2017,01/18,35000,01,18,2017-01,2017-01-18
토마토(10kg),대구광역시,북부도매,2017,01/19,35000,01,19,2017-01,2017-01-19
토마토(10kg),대구광역시,북부도매,2017,01/20,35000,01,20,2017-01,2017-01-20
토마토(10kg),대구광역시,북부도매,2017,01/23,35000,01,23,2017-01,2017-01-23
토마토(10kg),대구광역시,북부도매,2017,01/24,35000,01,24,2017-01,2017-01-24
토마토(10kg),대구광역시,북부도매,2017,01/25,35000,01,25,2017-01,2017-01-25
토마토(10kg),대구광역시,북부도매,2017,01/26,35000,01,26,2017-01,2017-01-26
토마토(10kg),대구광역시,북부도매,2017,01/31,35000,01,31,2017-01,2017-01-31
토마토(10kg),대구광역시,북부도매,2017,02/01,35000,02,01,2017-02,2017-02-01
토마토(10kg),대구광역시,북부도매,2017,02/02,40000,02,02,2017-02,2017-02-02
토마토(10kg),대구광역시,북부도매,2017,02/03,40000,02,03,2017-02,2017-02-03
토마토(10kg),대구광역시,북부도매,2017,02/06,40000,02,06,2017-02,2017-02-06
토마토(10kg),대구광역시,북부도매,2017,02/07,40000,02,07,2017-02,2017-02-07
토마토(10kg),대구광역시,북부도매,2017,02/08,40000,02,08,2017-02,2017-02-08
토마토(10kg),대구광역시,북부도매,2017,02/09,40000,02,09,2017-02,2017-02-09
토마토(10kg),대구광역시,북부도매,2017,02/10,40000,02,10,2017-02,2017-02-10
토마토(10kg),대구광역시,북부도매,2017,02/13,37000,02,13,2017-02,2017-02-13
토마토(10kg),대구광역시,북부도매,2017,02/14,37000,02,14,2017-02,2017-02-14
토마토(10kg),대구광역시,북부도매,2017,02/15,37000,02,15,2017-02,2017-02-15
토마토(10kg),대구광역시,북부도매,2017,02/16,37000,02,16,2017-02,2017-02-16
토마토(10kg),대구광역시,북부도매,2017,02/17,37000,02,17,2017-02,2017-02-17
토마토(10kg),대구광역시,북부도매,2017,02/20,38000,02,20,2017-02,2017-02-20
토마토(10kg),대구광역시,북부도매,2017,02/21,35000,02,21,2017-02,2017-02-21
토마토(10kg),대구광역시,북부도매,2017,02/22,35000,02,22,2017-02,2017-02-22
토마토(10kg),대구광역시,북부도매,2017,02/23,33000,02,23,2017-02,2017-02-23
토마토(10kg),대구광역시,북부도매,2017,02/24,35000,02,24,2017-02,2017-02-24
토마토(10kg),대구광역시,북부도매,2017,02/27,35000,02,27,2017-02,2017-02-27
토마토(10kg),대구광역시,북부도매,2017,02/28,35000,02,28,2017-02,2017-02-28
토마토(10kg),대구광역시,북부도매,2017,03/02,35000,03,02,2017-03,2017-03-02
토마토(10kg),대구광역시,북부도매,2017,03/03,35000,03,03,2017-03,2017-03-03
토마토(10kg),대구광역시,북부도매,2017,03/06,35000,03,06,2017-03,2017-03-06
토마토(10kg),대구광역시,북부도매,2017,03/07,35000,03,07,2017-03,2017-03-07
토마토(10kg),대구광역시,북부도매,2017,03/08,35000,03,08,2017-03,2017-03-08
토마토(10kg),대구광역시,북부도매,2017,03/09,35000,03,09,2017-03,2017-03-09
토마토(10kg),대구광역시,북부도매,2017,03/10,33000,03,10,2017-03,2017-03-10
토마토(10kg),대구광역시,북부도매,2017,03/13,35000,03,13,2017-03,2017-03-13
토마토(10kg),대구광역시,북부도매,2017,03/14,35000,03,14,2017-03,2017-03-14
토마토(10kg),대구광역시,북부도매,2017,03/15,35000,03,15,2017-03,2017-03-15
토마토(10kg),대구광역시,북부도매,2017,03/16,30000,03,16,2017-03,2017-03-16
토마토(10kg),대구광역시,북부도매,2017,03/17,30000,03,17,2017-03,2017-03-17
토마토(10kg),대구광역시,북부도매,2017,03/20,30000,03,20,2017-03,2017-03-20
토마토(10kg),대구광역시,북부도매,2017,03/21,30000,03,21,2017-03,2017-03-21
토마토(10kg),대구광역시,북부도매,2017,03/22,30000,03,22,2017-03,2017-03-22
토마토(10kg),대구광역시,북부도매,2017,03/23,30000,03,23,2017-03,2017-03-23
토마토(10kg),대구광역시,북부도매,2017,03/24,30000,03,24,2017-03,2017-03-24
토마토(10kg),대구광역시,북부도매,2017,03/27,30000,03,27,2017-03,2017-03-27
토마토(10kg),대구광역시,북부도매,2017,03/28,30000,03,28,2017-03,2017-03-28
토마토(10kg),대구광역시,북부도매,2017,03/29,30000,03,29,2017-03,2017-03-29
토마토(10kg),대구광역시,북부도매,2017,03/30,30000,03,30,2017-03,2017-03-30
토마토(10kg),대구광역시,북부도매,2017,03/31,30000,03,31,2017-03,2017-03-31
토마토(10kg),대구광역시,북부도매,2017,04/03,30000,04,03,2017-04,2017-04-03
토마토(10kg),대구광역시,북부도매,2017,04/04,30000,04,04,2017-04,2017-04-04
토마토(10kg),대구광역시,북부도매,2017,04/05,30000,04,05,2017-04,2017-04-05
토마토(10kg),대구광역시,북부도매,2017,04/06,30000,04,06,2017-04,2017-04-06
토마토(10kg),대구광역시,북부도매,2017,04/07,30000,04,07,2017-04,2017-04-07
토마토(10kg),대구광역시,북부도매,2017,04/10,30000,04,10,2017-04,2017-04-10
토마토(10kg),대구광역시,북부도매,2017,04/11,30000,04,11,2017-04,2017-04-11
토마토(10kg),대구광역시,북부도매,2017,04/12,28000,04,12,2017-04,2017-04-12
토마토(10kg),대구광역시,북부도매,2017,04/13,28000,04,13,2017-04,2017-04-13
토마토(10kg),대구광역시,북부도매,2017,04/14,28000,04,14,2017-04,2017-04-14
토마토(10kg),대구광역시,북부도매,2017,04/17,25000,04,17,2017-04,2017-04-17
토마토(10kg),대구광역시,북부도매,2017,04/18,25000,04,18,2017-04,2017-04-18
토마토(10kg),대구광역시,북부도매,2017,04/19,20000,04,19,2017-04,2017-04-19
토마토(10kg),대구광역시,북부도매,2017,04/20,20000,04,20,2017-04,2017-04-20
토마토(10kg),대구광역시,북부도매,2017,04/21,20000,04,21,2017-04,2017-04-21
토마토(10kg),대구광역시,북부도매,2017,04/24,20000,04,24,2017-04,2017-04-24
토마토(10kg),대구광역시,북부도매,2017,04/25,18000,04,25,2017-04,2017-04-25
토마토(10kg),대구광역시,북부도매,2017,04/26,17000,04,26,2017-04,2017-04-26
토마토(10kg),대구광역시,북부도매,2017,04/27,18000,04,27,2017-04,2017-04-27
토마토(10kg),대구광역시,북부도매,2017,04/28,18000,04,28,2017-04,2017-04-28
토마토(10kg),대구광역시,북부도매,2017,05/02,20000,05,02,2017-05,2017-05-02
토마토(10kg),대구광역시,북부도매,2017,05/04,20000,05,04,2017-05,2017-05-04
토마토(10kg),대구광역시,북부도매,2017,05/08,18000,05,08,2017-05,2017-05-08
토마토(10kg),대구광역시,북부도매,2017,05/10,18000,05,10,2017-05,2017-05-10
토마토(10kg),대구광역시,북부도매,2017,05/11,20000,05,11,2017-05,2017-05-11
토마토(10kg),대구광역시,북부도매,2017,05/12,20000,05,12,2017-05,2017-05-12
토마토(10kg),대구광역시,북부도매,2017,05/15,22000,05,15,2017-05,2017-05-15
토마토(10kg),대구광역시,북부도매,2017,05/16,22000,05,16,2017-05,2017-05-16
토마토(10kg),대구광역시,북부도매,2017,05/17,24000,05,17,2017-05,2017-05-17
토마토(10kg),대구광역시,북부도매,2017,05/18,24000,05,18,2017-05,2017-05-18
토마토(10kg),대구광역시,북부도매,2017,05/19,25000,05,19,2017-05,2017-05-19
토마토(10kg),대구광역시,북부도매,2017,05/22,25000,05,22,2017-05,2017-05-22
토마토(10kg),대구광역시,북부도매,2017,05/23,25000,05,23,2017-05,2017-05-23
토마토(10kg),대구광역시,북부도매,2017,05/24,25000,05,24,2017-05,2017-05-24
토마토(10kg),대구광역시,북부도매,2017,05/25,25000,05,25,2017-05,2017-05-25
토마토(10kg),대구광역시,북부도매,2017,05/26,25000,05,26,2017-05,2017-05-26
토마토(10kg),대구광역시,북부도매,2017,05/29,25000,05,29,2017-05,2017-05-29
토마토(10kg),대구광역시,북부도매,2017,05/30,25000,05,30,2017-05,2017-05-30
토마토(10kg),대구광역시,북부도매,2017,05/31,25000,05,31,2017-05,2017-05-31
토마토(10kg),대구광역시,북부도매,2017,06/01,25000,06,01,2017-06,2017-06-01
토마토(10kg),대구광역시,북부도매,2017,06/02,20000,06,02,2017-06,2017-06-02
토마토(10kg),대구광역시,북부도매,2017,06/05,20000,06,05,2017-06,2017-06-05
토마토(10kg),대구광역시,북부도매,2017,06/07,20000,06,07,2017-06,2017-06-07
토마토(10kg),대구광역시,북부도매,2017,06/08,20000,06,08,2017-06,2017-06-08
토마토(10kg),대구광역시,북부도매,2017,06/09,18000,06,09,2017-06,2017-06-09
토마토(10kg),대구광역시,북부도매,2017,06/12,18000,06,12,2017-06,2017-06-12
토마토(10kg),대구광역시,북부도매,2017,06/13,18000,06,13,2017-06,2017-06-13
토마토(10kg),대구광역시,북부도매,2017,06/14,18000,06,14,2017-06,2017-06-14
토마토(10kg),대구광역시,북부도매,2017,06/15,18000,06,15,2017-06,2017-06-15
토마토(10kg),대구광역시,북부도매,2017,06/16,18000,06,16,2017-06,2017-06-16
토마토(10kg),대구광역시,북부도매,2017,06/19,18000,06,19,2017-06,2017-06-19
토마토(10kg),대구광역시,북부도매,2017,06/20,18000,06,20,2017-06,2017-06-20
토마토(10kg),대구광역시,북부도매,2017,06/21,18000,06,21,2017-06,2017-06-21
토마토(10kg),대구광역시,북부도매,2017,06/22,18000,06,22,2017-06,2017-06-22
토마토(10kg),대구광역시,북부도매,2017,06/23,18000,06,23,2017-06,2017-06-23
토마토(10kg),대구광역시,북부도매,2017,06/26,18000,06,26,2017-06,2017-06-26
토마토(10kg),대구광역시,북부도매,2017,06/27,18000,06,27,2017-06,2017-06-27
토마토(10kg),대구광역시,북부도매,2017,06/28,18000,06,28,2017-06,2017-06-28
토마토(10kg),대구광역시,북부도매,2017,06/29,18000,06,29,2017-06,2017-06-29
토마토(10kg),대구광역시,북부도매,2017,06/30,18000,06,30,2017-06,2017-06-30
토마토(10kg),대구광역시,북부도매,2017,07/03,17000,07,03,2017-07,2017-07-03
토마토(10kg),대구광역시,북부도매,2017,07/04,17000,07,04,2017-07,2017-07-04
토마토(10kg),대구광역시,북부도매,2017,07/05,17000,07,05,2017-07,2017-07-05
토마토(10kg),대구광역시,북부도매,2017,07/06,17000,07,06,2017-07,2017-07-06
토마토(10kg),대구광역시,북부도매,2017,07/07,17000,07,07,2017-07,2017-07-07
토마토(10kg),대구광역시,북부도매,2017,07/10,17000,07,10,2017-07,2017-07-10
토마토(10kg),대구광역시,북부도매,2017,07/11,17000,07,11,2017-07,2017-07-11
토마토(10kg),대구광역시,북부도매,2017,07/12,17000,07,12,2017-07,2017-07-12
토마토(10kg),대구광역시,북부도매,2017,07/13,17000,07,13,2017-07,2017-07-13
토마토(10kg),대구광역시,북부도매,2017,07/14,17000,07,14,2017-07,2017-07-14
토마토(10kg),대구광역시,북부도매,2017,07/17,17000,07,17,2017-07,2017-07-17
토마토(10kg),대구광역시,북부도매,2017,07/18,17000,07,18,2017-07,2017-07-18
토마토(10kg),대구광역시,북부도매,2017,07/19,17000,07,19,2017-07,2017-07-19
토마토(10kg),대구광역시,북부도매,2017,07/20,17000,07,20,2017-07,2017-07-20
토마토(10kg),대구광역시,북부도매,2017,07/21,16000,07,21,2017-07,2017-07-21
토마토(10kg),대구광역시,북부도매,2017,07/24,16000,07,24,2017-07,2017-07-24
토마토(10kg),대구광역시,북부도매,2017,07/25,16000,07,25,2017-07,2017-07-25
토마토(10kg),대구광역시,북부도매,2017,07/26,16000,07,26,2017-07,2017-07-26
토마토(10kg),대구광역시,북부도매,2017,07/27,16000,07,27,2017-07,2017-07-27
토마토(10kg),대구광역시,북부도매,2017,07/28,16000,07,28,2017-07,2017-07-28
토마토(10kg),대구광역시,북부도매,2017,07/31,16000,07,31,2017-07,2017-07-31
토마토(10kg),대구광역시,북부도매,2017,08/01,16000,08,01,2017-08,2017-08-01
토마토(10kg),대구광역시,북부도매,2017,08/02,16000,08,02,2017-08,2017-08-02
토마토(10kg),대구광역시,북부도매,2017,08/03,16000,08,03,2017-08,2017-08-03
토마토(10kg),대구광역시,북부도매,2017,08/04,20000,08,04,2017-08,2017-08-04
토마토(10kg),대구광역시,북부도매,2017,08/07,25000,08,07,2017-08,2017-08-07
토마토(10kg),대구광역시,북부도매,2017,08/08,25000,08,08,2017-08,2017-08-08
토마토(10kg),대구광역시,북부도매,2017,08/09,30000,08,09,2017-08,2017-08-09
토마토(10kg),대구광역시,북부도매,2017,08/10,32000,08,10,2017-08,2017-08-10
토마토(10kg),대구광역시,북부도매,2017,08/11,32000,08,11,2017-08,2017-08-11
토마토(10kg),대구광역시,북부도매,2017,08/14,32000,08,14,2017-08,2017-08-14
토마토(10kg),대구광역시,북부도매,2017,08/16,32000,08,16,2017-08,2017-08-16
토마토(10kg),대구광역시,북부도매,2017,08/17,30000,08,17,2017-08,2017-08-17
토마토(10kg),대구광역시,북부도매,2017,08/18,31000,08,18,2017-08,2017-08-18
토마토(10kg),대구광역시,북부도매,2017,08/21,31000,08,21,2017-08,2017-08-21
토마토(10kg),대구광역시,북부도매,2017,08/22,31000,08,22,2017-08,2017-08-22
토마토(10kg),대구광역시,북부도매,2017,08/23,31000,08,23,2017-08,2017-08-23
토마토(10kg),대구광역시,북부도매,2017,08/24,31000,08,24,2017-08,2017-08-24
토마토(10kg),대구광역시,북부도매,2017,08/25,35000,08,25,2017-08,2017-08-25
토마토(10kg),대구광역시,북부도매,2017,08/28,35000,08,28,2017-08,2017-08-28
토마토(10kg),대구광역시,북부도매,2017,08/29,35000,08,29,2017-08,2017-08-29
토마토(10kg),대구광역시,북부도매,2017,08/30,37000,08,30,2017-08,2017-08-30
토마토(10kg),대구광역시,북부도매,2017,08/31,37000,08,31,2017-08,2017-08-31
토마토(10kg),대구광역시,북부도매,2017,09/01,37000,09,01,2017-09,2017-09-01
